col1,col2
317,0.47221614973390974
318,0.4687634303938589
319,0.47559161106572256
320,0.4694222288886619
321,0.4721472247753268
322,0.47897434165361746
323,0.46946145627666575
324,0.467437101432008
325,0.4753855897104212
326,0.46878076136415214
327,0.4823923547283497
328,0.4637538048350127
329,0.45839662905092593
330,0.4613613774141022
331,0.46570781632965685
332,0.47600768732695625
333,0.4809403651506899
334,0.47527340381320354
335,0.4895751332578749
336,0.44274006984159403
337,0.45366084168765886
338,0.47072116516600854
339,0.439268955737677
340,0.4504542132608252
341,0.46869601247617104
342,0.46112260008169936
343,0.4321143234131037
344,0.47557649633203974
345,0.42976502395663124
346,0.45343912937715597
347,0.4423453137765523
348,0.45109953703703703
349,0.42764191360861475
350,0.47085320854325524
351,0.46854872139104486
352,0.486292487915305
353,0.47588459754561546
354,0.4716805296699119
355,0.4506022135416667
356,0.4639122657526552
357,0.4870038998672386
358,0.48990938606345313
359,0.4830378114787582
360,0.4664308413614288
361,0.4589716981265886
362,0.464808112915305
363,0.47284826473992375
364,0.4626338075015886
365,0.46885332095077614
366,0.4538465179908769
367,0.4249750717706064
368,0.45278604877280776
369,0.47144747022796385
370,0.4491386552089007
371,0.46098998048293394
372,0.44791316501282225
373,0.47580082380174293
374,0.4624242401677106
375,0.47255115605993553
376,0.4556863046506218
377,0.45824362007534497
378,0.4704606687148239
379,0.48274712988494006
380,0.4884941860135258
381,0.46766213809742646
382,0.47792991798860746
383,0.4731774645260303
384,0.4691811023454521
385,0.46538180792426925
386,0.45095087188521243
387,0.45024522214846585
388,0.4680088018280229
389,0.47579741079736293
390,0.46651284211601307
391,0.4492406464177106
392,0.47234154440132536
393,0.4890868963326071
394,0.47444165021332607
395,0.4928336216213916
396,0.4599034483223266
397,0.4560194050131627
398,0.4624571291190087
399,0.47902380805476125
400,0.47106601158258443
401,0.44178832919163036
402,0.4969287836300608
403,0.48019336043879357
404,0.492498437996437
405,0.4612255221098856
406,0.4644197396117012
407,0.4553256343046478
408,0.4424757171387073
409,0.46308042350331335
410,0.46380983129652326
411,0.46369977298645154
412,0.468343453556191
413,0.4434972249171659
414,0.44137411456914943
415,0.4577739552128722
416,0.4635019517066086
417,0.45808183480278686
418,0.48950744939179375
419,0.4639241004561547
420,0.4830615252104893
421,0.46881400491330794
422,0.4786830838382807
423,0.4316418660925018
424,0.45068359375
425,0.4667052557785267
426,0.4732970969782589
427,0.48492223314383626
428,0.4509184261812364
429,0.45846648482888525
430,0.43672804046387076
431,0.4665861552230846
432,0.4552532076922204
433,0.47630187057461876
434,0.468122361791939
435,0.47639699144993647
436,0.4701743309447622
437,0.46829997099389525
438,0.45108681583889343
439,0.4898135116676879
440,0.4584190130406908
441,0.46992673299064996
442,0.46162710418368735
443,0.4656538288058279
444,0.46617189627587147
445,0.44434347270447533
446,0.45495649793482207
447,0.4727532325140704
448,0.4599431189576525
449,0.4433934163943355
450,0.48050651467184097
451,0.4374652494099492
452,0.46466840135938636
453,0.465797263639252
454,0.4590275916139025
455,0.4786629604098584
456,0.47781906183335604
457,0.4729224643416394
458,0.46380468962758714
459,0.47361463935979486
460,0.4456758741546387
461,0.4706382335920479
462,0.4605746577421478
463,0.47270367746346226
464,0.4543644968114561
465,0.48735699068400506
466,0.4581261595349945
467,0.4749423423883442
468,0.4620837375748911
469,0.45422407605982207
470,0.46655096138571167
471,0.4671703995183143
472,0.4753797388457698
473,0.46586552372685186
474,0.4610647563061683
475,0.43510039197247186
476,0.4319578127836783
477,0.47245200163398693
478,0.485528063583651
479,0.44327484773567993
480,0.48878983197735115
481,0.44336336422589867
482,0.4462690720457743
483,0.4733552953516476
484,0.4668650464381354
485,0.47090449225841957
486,0.4613666520572349
487,0.4828348928547113
488,0.4931653922419662
489,0.46473870038466775
490,0.4803367066227533
491,0.47369460117669754
492,0.46719739328022875
493,0.4697718180515841
494,0.43766861128131807
495,0.46478825543527597
496,0.48497950069784856
497,0.46464092002541757
498,0.45965093032293936
499,0.47104947845747097
500,0.47442414194410404
501,0.46870585256672115
502,0.4647426896105665
503,0.47028035570420296
504,0.4639103154644381
505,0.4578864070584831
506,0.4815953517185231
507,0.46913327595939996
508,0.47504686010688996
509,0.4695016144840459
510,0.49848068115411676
511,0.4711395019885848
512,0.4685915834070897
513,0.4530344445720997
514,0.4468551779797567
515,0.465273345304557
516,0.4855840013956972
517,0.473827442399124
518,0.45336546167222674
519,0.4210688217706064
520,0.48462060334116286
521,0.477382418896378
522,0.46643908576161947
523,0.4558237999699301
524,0.4682876487183415
525,0.4726764620778867
526,0.48847596854858844
527,0.46272223534234297
528,0.46415538690881447
529,0.4729914336249546
530,0.48314711626838236
531,0.4732466111082743
532,0.4730284004516158
533,0.4425111325997413
534,0.46408867818684185
535,0.4937047355834695
536,0.4888162051930147
537,0.4534215324584695
538,0.46640805844907407
539,0.4872908581835512
540,0.4544251773698484
541,0.47165229481549564
542,0.4775861796903368
543,0.45621771386505994
544,0.45652373181622186
545,0.46568583126248186
546,0.4804657359182099
547,0.45710997072440085
548,0.4713500887913036
549,0.4851649553774056
550,0.48279562114197533
551,0.49760265253381447
552,0.4845452069716776
553,0.4728449847097404
554,0.47274937626236835
555,0.4722918563765205
556,0.4674960976505764
557,0.4541848043470861
558,0.4794728619167574
559,0.4599643948291122
560,0.47910558718568447
561,0.4625191837440995
562,0.4408225376015568
563,0.466993854109931
564,0.4897254384247912
565,0.4533801774833197
566,0.47756321947905317
567,0.4699234086357344
568,0.4861010937216322
569,0.46699518385189726
570,0.4398968155693991
571,0.4515006758635167
572,0.4617665497912128
573,0.4739390077500908
574,0.4480941428944263
575,0.4709520526960784
576,0.4473107475773874
577,0.4681376094998184
578,0.46846592279128085
579,0.4763385271281545
580,0.4582847534268337
581,0.4362246888049201
582,0.46595705429886075
583,0.48296520756740197
584,0.4885952464029593
585,0.49393353985112565
586,0.456002827563317
587,0.46465359689882896
588,0.45147168748865285
589,0.48315770987938
590,0.4630714699074074
591,0.4521903243719363
592,0.4806572630860793
593,0.4486858780693991
594,0.44586664780206064
595,0.4427169766561138
596,0.480952332828386
597,0.4697426080530592
598,0.4632068376395697
599,0.45520892728474494
600,0.4519589935945443
601,0.42365224446259986
602,0.46717594010984026
603,0.4462966420292075
604,0.4562966118883896
605,0.4415029665656772
606,0.46814075655580517
607,0.478521387215187
608,0.44947521290055376
609,0.4775994327852669
610,0.43318826734976396
611,0.4837058295178604
612,0.4690189624750363
613,0.46619441323983296
614,0.4964352277369281
615,0.5033343723050563
616,0.4688859882784132
617,0.4547953332085149
618,0.4755379781397513
619,0.46164155404638707
620,0.47244291506388436
621,0.4696160609426062
622,0.4516081190143882
623,0.46538056683176743
624,0.4841032893915668
625,0.4511517072468455
626,0.4754096137152778
627,0.4667201932132807
628,0.42597091552911676
629,0.47027610052991103
630,0.46220864467025236
631,0.4634582475206518
632,0.46811238872719224
633,0.4581664950413036
634,0.4783342038710739
635,0.44997413208628356
636,0.469731260921614
637,0.4488462449505265
638,0.47394215480607754
639,0.46646851738380535
640,0.43860545882126
641,0.4665453321447213
642,0.4742742356997776
643,0.45006428859159403
644,0.4658711972925744
645,0.4718578729234749
646,0.4567776238823075
647,0.4445243176118827
648,0.4739796978542574
649,0.47788789814247457
650,0.49290103953907954
651,0.4665995412922113
652,0.4855507135218092
653,0.4775500550335875
654,0.46678614841480576
655,0.47210227949686817
656,0.4760452303751362
657,0.48133565311251814
658,0.41581266205122097
659,0.4497144778050109
660,0.452898146020561
661,0.4640109769312818
662,0.46925955712145967
663,0.4816244730675835
664,0.48047832414215685
665,0.45473239208877997
666,0.46845878650939543
667,0.46303246414306465
668,0.43882167486496915
669,0.45204170354484385
670,0.4526954933449074
671,0.4873381526728168
672,0.4740581526302651
673,0.47783461981436093
674,0.47482120289522056
675,0.4830074933619281
676,0.471845506323189
677,0.4613951085353123
678,0.45419402389138525
679,0.4448891101579521
680,0.4448276760791122
681,0.48363140829248363
682,0.4539984631728849
683,0.4754567309056146
684,0.4651923196940813
685,0.4568378168686456
686,0.4696758550063544
687,0.4631301558528504
688,0.4765634751441086
689,0.47686350925642246
690,0.4548155009616694
691,0.46245110095542846
692,0.4827412790202887
693,0.5062197793975808
694,0.47430078621437
695,0.4343375633311774
696,0.47237842257852214
697,0.4936387803819444
698,0.4817970735748003
699,0.48574853480165214
700,0.48386730451729304
701,0.46294461252382896
702,0.47256432050540126
703,0.47009117774714054
704,0.46526315061614926
705,0.4260414361780592
706,0.4635843957085149
707,0.4530593993963326
708,0.44619500541825524
709,0.4822489198949256
710,0.45519753582856753
711,0.43576836568684185
712,0.4771095558449074
713,0.45264500747492287
714,0.4549647423350127
715,0.4209762717297567
716,0.4448862290503586
717,0.45997676142939814
718,0.4599042904922386
719,0.4807476412150508
720,0.47388652726715685
721,0.48571857128267976
722,0.4668371218568446
723,0.4511125241835739
724,0.46299124214211146
725,0.43385087777153686
726,0.4749223519341186
727,0.46280747180237836
728,0.4689224232082879
729,0.41726527217513165
730,0.4709165929103123
731,0.479760440779321
732,0.4619008537298021
733,0.4735158395317039
734,0.47232523289987294
735,0.4624359418970134
736,0.4502639271854575
737,0.4744376609874274
738,0.4578690760881899
739,0.4657067525360839
740,0.4773495299450799
741,0.471613953922136
742,0.4665440467274873
743,0.4590275472891703
744,0.46452425733024694
745,0.4674199034359114
746,0.46978378572928015
747,0.49222100949754904
748,0.47855285777505446
749,0.4470357569387709
750,0.4546585027601897
751,0.4749625544662309
752,0.46518088391317175
753,0.44669888897399235
754,0.45679207374500724
755,0.4801011649958016
756,0.4815070125272331
757,0.4773189902045888
758,0.47276129961533225
759,0.45143578445556465
760,0.4467760140080338
761,0.4638749886528686
762,0.45594148213394153
763,0.48050310166746096
764,0.4742057539885167
765,0.4539689429012346
766,0.47518249378744554
767,0.4477479667358842
768,0.48650693096972586
769,0.46557404428785404
770,0.4735917677979757
771,0.46705245140590956
772,0.47345502599911493
773,0.4776639695953613
774,0.4462821478417756
775,0.4701474701570443
776,0.454974183502973
777,0.4642678387544254
778,0.47975352612109656
779,0.46082376273715503
780,0.46388846337145967
781,0.44844577099502997
782,0.4607937105687182
783,0.45190101684481665
784,0.44429298683449076
785,0.47182454072485475
786,0.4826427894653232
787,0.4413078934192311
788,0.48592126828306553
789,0.46694296931735657
790,0.45988416706381624
791,0.4490444651529593
792,0.4730038002252406
793,0.4403462683539851
794,0.4488069732377905
795,0.4692145675182689
796,0.47611198342184097
797,0.4472344203885258
798,0.45723492214449435
799,0.4640912046965777
800,0.46170609085648145
801,0.4661655135144335
802,0.46887472979643247
803,0.4944847622208606
804,0.4405692217569898
805,0.4617933219294662
806,0.4601199746391612
807,0.4463940234658678
808,0.4694846824363426
809,0.4732026409739243
810,0.48139469365581883
811,0.4758228088689179
812,0.4850899579305102
813,0.48373335517656135
814,0.4628405380526053
815,0.4653159413722086
816,0.45351266410788854
817,0.4652175404667075
818,0.4360583824096768
819,0.4224518863896832
820,0.49894094917336146
821,0.4554531122344771
822,0.47553483108376454
823,0.485633689420502
824,0.4780165285153413
825,0.46593174487677014
826,0.4844004423962872
827,0.4507781827285312
828,0.4716899708378722
829,0.4889543653833061
830,0.4503168509157135
831,0.46041491140727125
832,0.4682992174734477
833,0.4583292554579702
834,0.4647098006592683
835,0.46500761853497186
836,0.45865814497095136
837,0.48455668707731936
838,0.46718826238539396
839,0.4631557755480665
840,0.4639764922896242
841,0.4602596418703477
842,0.4648575349917166
843,0.46198046094884715
844,0.4846618696668482
845,0.45539965660743464
846,0.4569972086056645
847,0.46072935105755264
848,0.47007557544140344
849,0.47488764566879993
850,0.46192381394108567
851,0.45204356518359656
852,0.46198094852090144
853,0.45239000729053197
854,0.4746424412502269
855,0.43974345199596043
856,0.46961858745234203
857,0.4845480880792711
858,0.44208096107366557
859,0.4344315317634577
860,0.4697650806922885
861,0.48845003858024694
862,0.46247401684197986
863,0.473443102646151
864,0.46456760691834603
865,0.473894239770561
866,0.4506118763332879
867,0.4869774823268428
868,0.4864362773465868
869,0.4850238254300563
870,0.4668111475637709
871,0.4676886442872867
872,0.4230070979853168
873,0.4607013821515296
874,0.48773561254652326
875,0.44287951544911947
876,0.446336224015069
877,0.47488888676130175
878,0.48888326851284497
879,0.4480199876174428
880,0.42977809975263254
881,0.4806560663183097
882,0.4645344520186547
883,0.4773590154377723
884,0.4644377354529775
885,0.48150559413580246
886,0.4813192972863335
887,0.4408719596779684
888,0.4727116559152596
889,0.45990198560616374
890,0.46728254109079975
891,0.47675704124965956
892,0.47826891354053197
893,0.4742641739855665
894,0.4717227711397059
895,0.5008864946441539
896,0.4804905577682462
897,0.4608545241013072
898,0.4506587718999637
899,0.45998611394789396
900,0.46536075367647056
901,0.45958005507613925
902,0.49212043668016975
903,0.4876517944779185
904,0.44877731999194354
905,0.45922807237767793
906,0.45172026058687365
907,0.44621504019721314
908,0.47134206601477396
909,0.4827632640874637
910,0.45713293093568447
911,0.47173110418936093
912,0.46977124183006536
913,0.44762496560400783
914,0.45157766792336146
915,0.46867952367578974
916,0.4682125626219817
917,0.4824293215550109
918,0.4882109952994508
919,0.4686355535414397
920,0.4739039025621823
921,0.47564214126043936
922,0.47083202132126
923,0.45502834832573075
924,0.46627667994281047
925,0.46407923701888165
926,0.4595791242567629
927,0.4779864763469045
928,0.48632147629016886
929,0.4757596904502542
930,0.45468518624897875
931,0.47103671293459515
932,0.45993979460273693
933,0.4862333587225399
934,0.45338039910698075
935,0.46496094459195714
936,0.4578352563175154
937,0.4659821864220225
938,0.47275890607979304
939,0.46890407276915397
940,0.46859016501565903
941,0.4828304603814906
942,0.4603449226551153
943,0.4708165963144517
944,0.4633005401234568
945,0.46906594669117646
946,0.4724345376894971
947,0.4814664997219953
948,0.48555324003154504
949,0.4907876363074165
950,0.47083051428036493
951,0.4698214617516567
952,0.47678970857729663
953,0.4642846378279321
954,0.459620124634055
955,0.46840608440280046
956,0.4836463014025055
957,0.4542256717501816
958,0.47400500727634803
959,0.4684226175279139
960,0.44657770515613654
961,0.4638511419469408
962,0.46380956534813
963,0.4636220717308914
964,0.4545139154837282
965,0.4785162012215187
966,0.4644607843137255
967,0.4773697420229666
968,0.48413919242465503
969,0.4440916195760712
970,0.4811086218341503
971,0.4742623123468137
972,0.45318900491330794
973,0.46258247946169206
974,0.4707093747872413
975,0.4731166953181736
976,0.44251277261483296
977,0.46092863505355847
978,0.4592522736814633
979,0.4789838714710421
980,0.47414405396128356
981,0.4759652242335013
982,0.4671579442685639
983,0.4499916846802378
984,0.49073152119644153
985,0.46505123407146426
986,0.4881833809912854
987,0.4622548310412128
988,0.44042179769766704
989,0.44692778189111293
990,0.48531690055941357
991,0.43673056697360657
992,0.4900302596081835
993,0.47302237228803556
994,0.45400892380968594
995,0.5020883597579657
996,0.48548201018688725
997,0.4647418474406545
998,0.47232656264183914
999,0.4202375557427832
1000,0.4669751933976716
1001,0.46858848067583514
1002,0.4486638043527596
1003,0.4546645752485022
1004,0.4736599392361111
1005,0.4347542601386619
1006,0.4801040461033951
1007,0.45072286546273604
1008,0.46281407618747733
1009,0.46632494957618464
1010,0.4539335717649328
1011,0.44782899234635987
1012,0.43065564080088053
1013,0.44102598812239013
1014,0.44420899146695714
1015,0.46498301830859656
1016,0.4753870524265841
1017,0.4574901882772785
1018,0.44708296277857207
1019,0.4619129100569626
1020,0.45649013366920843
1021,0.4827170777165033
1022,0.4559885106748139
1023,0.41606385030864196
1024,0.47385142207924835
1025,0.4398631287729212
1026,0.4405570324556327
1027,0.47276178718738654
1028,0.46702993444194807
1029,0.4784228976602215
1030,0.4858098802310276
1031,0.45989746448347857
1032,0.45464192531034403
1033,0.45997795819716775
1034,0.44805828418607024
1035,0.44930704486655776
1036,0.4855829819268564
1037,0.44634065648828974
1038,0.45166977471688907
1039,0.4503732319750817
1040,0.4624990603156772
1041,0.45287093063498546
1042,0.48249164212849494
1043,0.44449014324335057
1044,0.4424745203709377
1045,0.4726387860555102
1046,0.48846236085580064
1047,0.48678156701048475
1048,0.4769879287797295
1049,0.4735212914737654
1050,0.46353989367737836
1051,0.4717246327784586
1052,0.4491275297011166
1053,0.46831588357275783
1054,0.45327721113040126
1055,0.46254879266521426
1056,0.4627553459173021
1057,0.4650193645890069
1058,0.4694620768229167
1059,0.4714419296364379
1060,0.4583847056979621
1061,0.47792805634985475
1062,0.46731999548951525
1063,0.4891000164533406
1064,0.4619250550335875
1065,0.47662322488312453
1066,0.47069629899124
1067,0.47914082534778957
1068,0.4779813346779684
1069,0.4736242135019517
1070,0.47806807817889885
1071,0.47892580607185004
1072,0.4484561429823666
1073,0.4816706594385439
1074,0.45662505815404864
1075,0.4788101185207879
1076,0.4806223795218319
1077,0.4792946321685503
1078,0.4579429210920479
1079,0.44799139816516886
1080,0.47855214857933914
1081,0.46870536499466686
1082,0.4806004831041213
1083,0.48219324803127267
1084,0.4551040992930737
1085,0.4315293699221587
1086,0.4608937958140432
1087,0.43991862333764525
1088,0.45696400938124093
1089,0.485328513639252
1090,0.45593642911446985
1091,0.48588895555328615
1092,0.458310639070443
1093,0.42585766583832607
1094,0.4638850946918119
1095,0.47144973078930646
1096,0.4592192960807008
1097,0.4586717083390069
1098,0.46467026299813907
1099,0.4670140661878177
1100,0.4800623808551198
1101,0.4755018091582698
1102,0.47198854223402326
1103,0.42569233458719136
1104,0.45245569654366374
1105,0.48581023482888525
1106,0.48066595073359203
1107,0.4587264493832834
1108,0.45599165773080064
1109,0.49528748312114196
1110,0.4649154674167121
1111,0.44026417894993647
1112,0.4753631613959241
1113,0.4795899678592502
1114,0.4695402213257988
1115,0.45482099722846314
1116,0.4537346423667847
1117,0.48556901963621096
1118,0.47184187169514796
1119,0.4771295906238653
1120,0.47595409872571715
1121,0.4700789441210512
1122,0.4544382531658497
1123,0.4800382682007988
1124,0.47316682659030046
1125,0.4799667280830156
1126,0.4711320997583061
1127,0.4740825755577115
1128,0.45782767678830794
1129,0.4562445746527778
1130,0.47316155194716775
1131,0.4624460479359568
1132,0.47225218574119465
1133,0.4829113086930374
1134,0.47179679344249276
1135,0.4736276708310639
1136,0.48467924496187365
1137,0.45884998241194624
1138,0.47460117492454157
1139,0.44149073293958785
1140,0.4574646129067947
1141,0.48239581205746185
1142,0.43767477241909497
1143,0.46893403628812635
1144,0.47606056673248004
1145,0.4664096541394335
1146,0.45724578170388525
1147,0.4419705481657362
1148,0.4743175409631445
1149,0.44845215375646785
1150,0.4733354378716186
1151,0.48484856543890703
1152,0.469871681673248
1153,0.46394949852770967
1154,0.48211018348311546
1155,0.45871860390568264
1156,0.4675186146145379
1157,0.4709905265636347
1158,0.4513134481946714
1159,0.45704676365627267
1160,0.4530553215209695
1161,0.4670445616035766
1162,0.4669232004867919
1163,0.46573596253460875
1164,0.4724610438793573
1165,0.45814792297850854
1166,0.46393509298974217
1167,0.4759913758255038
1168,0.4769990986122458
1169,0.43274240486848675
1170,0.4803430893841912
1171,0.45377542112041575
1172,0.47303730972278957
1173,0.46151407611655776
1174,0.4694429285386029
1175,0.47768444762164125
1176,0.46454460238233025
1177,0.4781940047431009
1178,0.4620441112642974
1179,0.4811073807416485
1180,0.4669269237642974
1181,0.4756946660681055
1182,0.44526631362903957
1183,0.46885806369712235
1184,0.4645686263871868
1185,0.4529718580502224
1186,0.4813129588496278
1187,0.4741658174047976
1188,0.462437980834695
1189,0.4845989728718455
1190,0.4835416950344953
1191,0.47499854614878356
1192,0.4533791580144789
1193,0.4302488284086783
1194,0.45246203498036947
1195,0.47415699678308826
1196,0.47219199275485657
1197,0.4802198666286538
1198,0.4539126504913308
1199,0.43511834348901596
1200,0.45275222900213324
1201,0.4872836775769335
1202,0.44152787706517793
1203,0.46622118537808643
1204,0.43863839209729033
1205,0.459092571671319
1206,0.45514860132421026
1207,0.46731370137754175
1208,0.46063680101670296
1209,0.47859407977600765
1210,0.4651074378319036
1211,0.4729934725626362
1212,0.4750890572519517
1213,0.47718260300358567
1214,0.45153968162785946
1215,0.48052428888945625
1216,0.47984146638979663
1217,0.46656824803127267
1218,0.4532872285198802
1219,0.4737769565291394
1220,0.4807163922788444
1221,0.4592422119672522
1222,0.4272194545859432
1223,0.4593238137992465
1224,0.4803800562108524
1225,0.4781855387192493
1226,0.4700502216945806
1227,0.4776633490491104
1228,0.46395370937726943
1229,0.4800068862903958
1230,0.47284276847313
1231,0.4482233494888117
1232,0.49356750621255446
1233,0.4614562766657589
1234,0.4598634230891431
1235,0.4823313638968319
1236,0.48070096727203615
1237,0.4731382814627587
1238,0.4350838145226262
1239,0.46807520027687
1240,0.47720157398897056
1241,0.4713140971087509
1242,0.4699318746595861
1243,0.46909883564247457
1244,0.4728284072598947
1245,0.48335038949028686
1246,0.49170187823393247
1247,0.4675380731719771
1248,0.47171505863630175
1249,0.47843991835738925
1250,0.4745841099026416
1251,0.4267387085404185
1252,0.48236230255991286
